review_id,product_name,skin_type,rating,review_text,review_date,sentiment
8574,Retinol Night Cream,Combination,3,The Retinol Night Cream feels decent but I expected more improvement.,2021-11-08,Neutral
8575,Niacinamide Serum,Oily,5,This Niacinamide Serum works well for my Oily skin and absorbs quickly.,2022-11-15,Positive
8576,Anti-Aging Eye Cream,Dry,2,I expected better results from this Anti-Aging Eye Cream.,2022-08-26,Negative
8577,Tea Tree Toner,Combination,1,My skin reacted badly after trying this Tea Tree Toner.,2021-10-06,Negative
8578,Aloe Vera Moisturizer,Dry,4,This Aloe Vera Moisturizer works well for my Dry skin and absorbs quickly.,2022-12-04,Positive
8579,Tea Tree Toner,Oily,1,I expected better results from this Tea Tree Toner.,2021-02-03,Negative
8580,Niacinamide Serum,Combination,4,I have been using this Niacinamide Serum for a few weeks and my skin feels smoother.,2021-03-03,Positive
8581,Hydrating Face Cream,Dry,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2023-11-07,Positive
8582,Acne Control Gel,Dry,4,This Acne Control Gel feels lightweight and keeps my skin hydrated.,2021-03-09,Positive
8583,Niacinamide Serum,Oily,5,The texture of this Niacinamide Serum is nice and my skin looks healthier.,2021-04-29,Positive
8584,Hydrating Face Cream,Oily,5,This Hydrating Face Cream works well for my Oily skin and absorbs quickly.,2023-01-09,Positive
8585,Vitamin C Serum,Combination,4,This Vitamin C Serum works well for my Combination skin and absorbs quickly.,2023-10-29,Positive
8586,Tea Tree Toner,Oily,3,I tried this Tea Tree Toner for a few days and results are average.,2021-08-19,Neutral
8587,Sunscreen SPF50,Sensitive,5,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2022-01-14,Positive
8588,Vitamin C Serum,Dry,5,I have been using this Vitamin C Serum for a few weeks and my skin feels smoother.,2024-01-06,Negative
8589,Sunscreen SPF50,Sensitive,5,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2021-12-05,Positive
8590,Anti-Aging Eye Cream,Sensitive,5,After regular use this Anti-Aging Eye Cream improved my skin condition.,2022-03-27,Positive
8591,Sunscreen SPF50,Dry,4,After regular use this Sunscreen SPF50 improved my skin condition.,2022-01-31,Positive
8592,Retinol Night Cream,Combination,2,The texture of this Retinol Night Cream felt heavy and uncomfortable.,2021-01-13,Negative
8593,Sunscreen SPF50,Sensitive,4,This Sunscreen SPF50 feels lightweight and keeps my skin hydrated.,2024-03-19,Positive
8594,Anti-Aging Eye Cream,Oily,3,The Anti-Aging Eye Cream works fine but nothing very noticeable yet.,2021-02-18,Neutral
8595,Aloe Vera Moisturizer,Normal,2,The texture of this Aloe Vera Moisturizer felt heavy and uncomfortable.,2023-07-15,Negative
8596,Tea Tree Toner,Normal,4,This Tea Tree Toner works well for my Normal skin and absorbs quickly.,2024-02-12,Positive
8597,Retinol Night Cream,Normal,1,This Retinol Night Cream did not work well for my Normal skin.,2022-02-16,Negative
8598,Charcoal Face Wash,Dry,5,After regular use this Charcoal Face Wash improved my skin condition.,2022-01-07,Positive
8599,Hydrating Face Cream,Normal,2,I expected better results from this Hydrating Face Cream.,2022-04-03,Negative
8600,Vitamin C Serum,Oily,5,This Vitamin C Serum works well for my Oily skin and absorbs quickly.,2022-01-24,Positive
8601,Aloe Vera Moisturizer,Dry,3,The Aloe Vera Moisturizer works fine but nothing very noticeable yet.,2023-11-13,Neutral
8602,Tea Tree Toner,Combination,3,I tried this Tea Tree Toner for a few days and results are average.,2021-05-04,Neutral
8603,Anti-Aging Eye Cream,Normal,5,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2023-08-15,Positive
8604,Anti-Aging Eye Cream,Normal,5,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2023-08-08,Negative
8605,Retinol Night Cream,Combination,4,This Retinol Night Cream works well for my Combination skin and absorbs quickly.,2023-11-25,Positive
8606,Sunscreen SPF50,Normal,5,After regular use this Sunscreen SPF50 improved my skin condition.,2021-12-12,Positive
8607,Retinol Night Cream,Sensitive,2,My skin reacted badly after trying this Retinol Night Cream.,2022-08-30,Negative
8608,Retinol Night Cream,Sensitive,1,The texture of this Retinol Night Cream felt heavy and uncomfortable.,2021-04-03,Negative
8609,Niacinamide Serum,Oily,2,I expected better results from this Niacinamide Serum.,2022-07-31,Negative
8610,Hydrating Face Cream,Normal,3,I tried this Hydrating Face Cream for a few days and results are average.,2023-10-05,Neutral
8611,Anti-Aging Eye Cream,Sensitive,2,My skin reacted badly after trying this Anti-Aging Eye Cream.,2022-04-19,Negative
8612,Hydrating Face Cream,Oily,2,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2022-12-27,Negative
8613,Retinol Night Cream,Combination,4,I have been using this Retinol Night Cream for a few weeks and my skin feels smoother.,2024-02-16,Positive
8614,Sunscreen SPF50,Combination,4,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2023-11-18,Positive
8615,Retinol Night Cream,Normal,5,After regular use this Retinol Night Cream improved my skin condition.,2021-10-09,Positive
8616,Hydrating Face Cream,Sensitive,1,After using this Hydrating Face Cream my skin started feeling irritated.,2021-03-05,Negative
8617,Charcoal Face Wash,Normal,2,My skin reacted badly after trying this Charcoal Face Wash.,2021-06-17,Negative
8618,Niacinamide Serum,Oily,5,This Niacinamide Serum works well for my Oily skin and absorbs quickly.,2022-05-18,Positive
8619,Niacinamide Serum,Combination,1,I expected better results from this Niacinamide Serum.,2023-01-10,Negative
8620,Vitamin C Serum,Dry,3,This Vitamin C Serum is okay but I am still unsure about the results.,2021-09-15,Neutral
8621,Retinol Night Cream,Combination,2,I expected better results from this Retinol Night Cream.,2021-12-14,Negative
8622,Tea Tree Toner,Oily,4,The texture of this Tea Tree Toner is nice and my skin looks healthier.,2024-01-06,Positive
8623,Niacinamide Serum,Combination,3,The Niacinamide Serum feels decent but I expected more improvement.,2022-05-10,Neutral
8624,Charcoal Face Wash,Normal,4,The texture of this Charcoal Face Wash is nice and my skin looks healthier.,2022-05-06,Positive
8625,Anti-Aging Eye Cream,Sensitive,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2021-03-29,Neutral
8626,Sunscreen SPF50,Dry,4,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2021-04-02,Positive
8627,Niacinamide Serum,Sensitive,2,My skin reacted badly after trying this Niacinamide Serum.,2022-10-17,Negative
8628,Hydrating Face Cream,Normal,5,This Hydrating Face Cream works well for my Normal skin and absorbs quickly.,2024-01-09,Positive
8629,Tea Tree Toner,Oily,5,The texture of this Tea Tree Toner is nice and my skin looks healthier.,2021-04-21,Positive
8630,Charcoal Face Wash,Normal,5,I have been using this Charcoal Face Wash for a few weeks and my skin feels smoother.,2023-04-06,Positive
8631,Anti-Aging Eye Cream,Oily,4,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2023-09-14,Positive
8632,Niacinamide Serum,Normal,3,The Niacinamide Serum feels decent but I expected more improvement.,2024-03-08,Neutral
8633,Retinol Night Cream,Sensitive,5,After regular use this Retinol Night Cream improved my skin condition.,2021-11-12,Positive
8634,Charcoal Face Wash,Oily,4,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2023-09-08,Positive
8635,Sunscreen SPF50,Combination,4,This Sunscreen SPF50 works well for my Combination skin and absorbs quickly.,2021-11-26,Positive
8636,Acne Control Gel,Sensitive,3,This Acne Control Gel seems fine for daily use so far.,2022-07-10,Neutral
8637,Niacinamide Serum,Sensitive,5,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2023-12-05,Positive
8638,Hydrating Face Cream,Dry,4,This Hydrating Face Cream works well for my Dry skin and absorbs quickly.,2022-05-22,Neutral
8639,Anti-Aging Eye Cream,Combination,5,This Anti-Aging Eye Cream works well for my Combination skin and absorbs quickly.,2021-02-14,Positive
8640,Charcoal Face Wash,Sensitive,3,This Charcoal Face Wash seems fine for daily use so far.,2021-04-30,Neutral
8641,Acne Control Gel,Combination,1,My skin reacted badly after trying this Acne Control Gel.,2022-05-02,Negative
8642,Anti-Aging Eye Cream,Combination,2,I expected better results from this Anti-Aging Eye Cream.,2021-01-27,Negative
8643,Acne Control Gel,Normal,5,This Acne Control Gel works well for my Normal skin and absorbs quickly.,2021-02-28,Positive
8644,Retinol Night Cream,Normal,4,This Retinol Night Cream feels lightweight and keeps my skin hydrated.,2022-09-05,Positive
8645,Anti-Aging Eye Cream,Dry,1,My skin reacted badly after trying this Anti-Aging Eye Cream.,2022-12-30,Negative
8646,Niacinamide Serum,Normal,2,After using this Niacinamide Serum my skin started feeling irritated.,2023-05-11,Negative
8647,Hydrating Face Cream,Oily,4,This Hydrating Face Cream feels lightweight and keeps my skin hydrated.,2021-06-17,Positive
8648,Anti-Aging Eye Cream,Oily,2,My skin reacted badly after trying this Anti-Aging Eye Cream.,2023-03-20,Negative
8649,Charcoal Face Wash,Combination,5,This Charcoal Face Wash works well for my Combination skin and absorbs quickly.,2022-04-20,Positive
8650,Retinol Night Cream,Oily,1,I expected better results from this Retinol Night Cream.,2024-03-12,Negative
8651,Aloe Vera Moisturizer,Dry,4,This Aloe Vera Moisturizer works well for my Dry skin and absorbs quickly.,2024-03-18,Positive
8652,Vitamin C Serum,Sensitive,1,After using this Vitamin C Serum my skin started feeling irritated.,2021-05-29,Negative
8653,Charcoal Face Wash,Combination,3,The Charcoal Face Wash feels decent but I expected more improvement.,2023-05-23,Neutral
8654,Charcoal Face Wash,Oily,5,I have been using this Charcoal Face Wash for a few weeks and my skin feels smoother.,2021-11-08,Positive
8655,Niacinamide Serum,Sensitive,2,My skin reacted badly after trying this Niacinamide Serum.,2021-05-09,Negative
8656,Acne Control Gel,Normal,4,After regular use this Acne Control Gel improved my skin condition.,2022-11-25,Negative
8657,Anti-Aging Eye Cream,Normal,1,My skin reacted badly after trying this Anti-Aging Eye Cream.,2023-04-06,Negative
8658,Vitamin C Serum,Normal,3,This Vitamin C Serum is okay but I am still unsure about the results.,2022-10-19,Neutral
8659,Charcoal Face Wash,Normal,2,I expected better results from this Charcoal Face Wash.,2021-01-07,Negative
8660,Charcoal Face Wash,Combination,4,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2023-04-04,Positive
8661,Acne Control Gel,Combination,1,This Acne Control Gel did not work well for my Combination skin.,2021-02-15,Negative
8662,Anti-Aging Eye Cream,Sensitive,3,This Anti-Aging Eye Cream is okay but I am still unsure about the results.,2024-03-06,Neutral
8663,Retinol Night Cream,Normal,3,The Retinol Night Cream feels decent but I expected more improvement.,2021-02-28,Negative
8664,Charcoal Face Wash,Sensitive,3,The Charcoal Face Wash works fine but nothing very noticeable yet.,2022-07-25,Neutral
8665,Charcoal Face Wash,Dry,3,The Charcoal Face Wash feels decent but I expected more improvement.,2021-06-10,Neutral
8666,Vitamin C Serum,Oily,2,The texture of this Vitamin C Serum felt heavy and uncomfortable.,2022-01-09,Negative
8667,Hydrating Face Cream,Oily,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2021-06-13,Neutral
8668,Niacinamide Serum,Combination,3,This Niacinamide Serum is okay but I am still unsure about the results.,2022-08-17,Neutral
8669,Tea Tree Toner,Oily,3,This Tea Tree Toner is okay but I am still unsure about the results.,2021-02-16,Negative
8670,Anti-Aging Eye Cream,Sensitive,4,After regular use this Anti-Aging Eye Cream improved my skin condition.,2022-05-10,Positive
8671,Acne Control Gel,Dry,2,My skin reacted badly after trying this Acne Control Gel.,2024-03-02,Negative
8672,Vitamin C Serum,Normal,4,This Vitamin C Serum works well for my Normal skin and absorbs quickly.,2023-07-08,Positive
8673,Vitamin C Serum,Combination,5,This Vitamin C Serum feels lightweight and keeps my skin hydrated.,2022-04-08,Positive
8674,Hydrating Face Cream,Sensitive,1,My skin reacted badly after trying this Hydrating Face Cream.,2024-01-07,Negative
8675,Aloe Vera Moisturizer,Oily,2,I expected better results from this Aloe Vera Moisturizer.,2023-09-13,Negative
8676,Aloe Vera Moisturizer,Sensitive,5,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2021-10-09,Positive
8677,Charcoal Face Wash,Combination,2,I expected better results from this Charcoal Face Wash.,2023-07-30,Negative
8678,Aloe Vera Moisturizer,Sensitive,4,I have been using this Aloe Vera Moisturizer for a few weeks and my skin feels smoother.,2023-07-18,Positive
8679,Acne Control Gel,Sensitive,1,After using this Acne Control Gel my skin started feeling irritated.,2022-04-23,Negative
8680,Hydrating Face Cream,Combination,3,This Hydrating Face Cream seems fine for daily use so far.,2023-05-20,Neutral
8681,Sunscreen SPF50,Oily,3,The Sunscreen SPF50 works fine but nothing very noticeable yet.,2021-10-13,Neutral
8682,Anti-Aging Eye Cream,Combination,3,This Anti-Aging Eye Cream seems fine for daily use so far.,2022-04-27,Neutral
8683,Retinol Night Cream,Oily,2,This Retinol Night Cream did not work well for my Oily skin.,2022-06-24,Negative
8684,Hydrating Face Cream,Dry,5,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2023-08-13,Negative
8685,Charcoal Face Wash,Normal,3,This Charcoal Face Wash is okay but I am still unsure about the results.,2021-03-09,Neutral
8686,Retinol Night Cream,Combination,4,This Retinol Night Cream works well for my Combination skin and absorbs quickly.,2023-12-15,Neutral
8687,Charcoal Face Wash,Dry,1,I expected better results from this Charcoal Face Wash.,2022-04-30,Negative
8688,Anti-Aging Eye Cream,Sensitive,4,This Anti-Aging Eye Cream feels lightweight and keeps my skin hydrated.,2022-01-27,Positive
8689,Retinol Night Cream,Sensitive,1,This Retinol Night Cream did not work well for my Sensitive skin.,2021-12-19,Neutral
8690,Hydrating Face Cream,Combination,1,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2022-05-21,Positive
8691,Sunscreen SPF50,Oily,3,This Sunscreen SPF50 seems fine for daily use so far.,2021-07-04,Neutral
8692,Acne Control Gel,Combination,4,This Acne Control Gel feels lightweight and keeps my skin hydrated.,2022-12-06,Positive
8693,Aloe Vera Moisturizer,Normal,2,This Aloe Vera Moisturizer did not work well for my Normal skin.,2023-04-27,Negative
8694,Aloe Vera Moisturizer,Normal,5,This Aloe Vera Moisturizer works well for my Normal skin and absorbs quickly.,2021-12-10,Positive
8695,Sunscreen SPF50,Combination,3,The Sunscreen SPF50 feels decent but I expected more improvement.,2022-07-12,Neutral
8696,Tea Tree Toner,Combination,3,I tried this Tea Tree Toner for a few days and results are average.,2021-01-20,Neutral
8697,Retinol Night Cream,Normal,5,This Retinol Night Cream works well for my Normal skin and absorbs quickly.,2021-05-13,Positive
8698,Retinol Night Cream,Combination,3,This Retinol Night Cream is okay but I am still unsure about the results.,2022-11-27,Neutral
8699,Sunscreen SPF50,Sensitive,5,I have been using this Sunscreen SPF50 for a few weeks and my skin feels smoother.,2021-05-11,Positive
8700,Vitamin C Serum,Combination,1,After using this Vitamin C Serum my skin started feeling irritated.,2021-09-04,Negative
8701,Charcoal Face Wash,Sensitive,3,I tried this Charcoal Face Wash for a few days and results are average.,2021-03-07,Neutral
8702,Niacinamide Serum,Oily,2,The texture of this Niacinamide Serum felt heavy and uncomfortable.,2023-01-26,Negative
8703,Acne Control Gel,Normal,2,This Acne Control Gel did not work well for my Normal skin.,2023-08-07,Negative
8704,Vitamin C Serum,Dry,5,After regular use this Vitamin C Serum improved my skin condition.,2022-03-02,Positive
